Battle_title,Battle_url,Sup_1_Character,Sup_1_Name,Sup_1_Universe,Sup_2_Character,Sup_2_Name,Sup_2_Universe,Superhero_1_win,Superhero_2_win,Draw
Black Adam vs Sabbac,https://www.superherodb.com/90-711458/,Black Adam,Teth-Adam,Prime Earth,Sabbac,Ishmael Gregor,Prime Earth,62.5,0.0,37.5
Trigon vs Black Lantern,https://www.superherodb.com/90-617789/,Trigon,NA,Prime Earth,Black Lantern,Superboy-Prime,Prime Earth,72.7,27.3,0.0
Strange Visitor Superman vs Darkseid (Revision Mechanism),https://www.superherodb.com/90-555572/,Strange Visitor Superman,Kal-El,Prime Earth,Darkseid (Revision Mechanism),Uxas,Prime Earth,10.0,90.0,0.0
Batman vs Joker Beyond,https://www.superherodb.com/90-388402/,Batman,Terry McGinnis,Prime Earth,Joker Beyond,Tim Drake,Prime Earth,100.0,0.0,0.0
Doomsday vs Reverse-Flash,https://www.superherodb.com/90-136996/,Doomsday,Doomsday,Prime Earth,Reverse-Flash,Daniel West,Prime Earth,100.0,0.0,0.0
Steppenwolf vs Black Flash,https://www.superherodb.com/90-148149/,Steppenwolf,NA,Prime Earth,Black Flash,NA,Prime Earth,25.0,75.0,0.0
Robin vs Etrigan,https://www.superherodb.com/90-144266/,Robin,Dick Grayson,Prime Earth,Etrigan,Jason Blood,Prime Earth,0.0,100.0,0.0
Deathstroke vs Ray,https://www.superherodb.com/90-187500/,Deathstroke,Slade Wilson,Prime Earth,Ray,Ray Terrill,Prime Earth,50.0,50.0,0.0
Shazam vs Thor,https://www.superherodb.com/90-221037/,Shazam,Billy Batson,Prime Earth,Thor,Thor,Prime Earth,100.0,0.0,0.0
Misfit vs Harley Quinn,https://www.superherodb.com/90-75945/,Misfit,Charlotte Gage-Radcliffe,Prime Earth,Harley Quinn,Harleen Quinzel,Prime Earth,100.0,0.0,0.0
Giganta vs Mera,https://www.superherodb.com/90-87578/,Giganta,Doris Zuel,Prime Earth,Mera,Mera,Prime Earth,100.0,0.0,0.0
Orion vs First Born,https://www.superherodb.com/90-492850/,Orion,NA,Prime Earth,First Born,NA,Prime Earth,0.0,100.0,0.0
Wonder Woman vs First Born,https://www.superherodb.com/90-492846/,Wonder Woman,Diana Prince,Prime Earth,First Born,NA,Prime Earth,14.3,85.7,0.0
Bizarro vs Offspring,https://www.superherodb.com/90-181574/,Bizarro,Bizarro,Prime Earth,Offspring,Luke O'Brian,Prime Earth,100.0,0.0,0.0
Wonder Woman (Witching Hour) vs Strange Visitor Superman,https://www.superherodb.com/90-473068/,Wonder Woman (Witching Hour),Diana Prince,Prime Earth,Strange Visitor Superman,Kal-El,Prime Earth,25.0,62.5,12.5
Superman vs First Born,https://www.superherodb.com/90-492845/,Superman,Kal-El,Prime Earth,First Born,NA,Prime Earth,77.8,22.2,0.0
The Presence vs The Hand,https://www.superherodb.com/90-533437/,The Presence,The Presence,Prime Earth,The Hand,Hands,Prime Earth,100.0,0.0,0.0
Cosmic Armor Superman vs The Hand,https://www.superherodb.com/90-533427/,Cosmic Armor Superman,Thought Robot,Prime Earth,The Hand,Hands,Prime Earth,71.4,14.3,14.299999999999997
Wonder Woman (Anti-Crisis Energy) vs The Hand,https://www.superherodb.com/90-533422/,Wonder Woman (Anti-Crisis Energy),Diana Prince,Prime Earth,The Hand,Hands,Prime Earth,16.7,83.3,0.0
Lex Luthor vs Green Lantern,https://www.superherodb.com/90-54746/,Lex Luthor,Lex Luthor,Prime Earth,Green Lantern,Guy Gardner,Prime Earth,33.3,66.7,0.0
The Flash vs White Lantern,https://www.superherodb.com/90-396727/,The Flash,Barry Allen,Prime Earth,White Lantern,Kyle Rayner,Prime Earth,0.0,100.0,0.0
Perpetua vs Dark Presence,https://www.superherodb.com/90-452020/,Perpetua,Perpetua,Prime Earth,Dark Presence,The Presence,Prime Earth,28.6,71.4,0.0
Overvoid vs Dark Presence,https://www.superherodb.com/90-451993/,Overvoid,Monitor-Mind,Prime Earth,Dark Presence,The Presence,Prime Earth,88.9,11.1,0.0
Wonder Woman vs H'EL,https://www.superherodb.com/90-467509/,Wonder Woman,Diana Prince,Prime Earth,H'EL,H'El,Prime Earth,11.1,88.9,0.0
Flash vs Solomon Grundy,https://www.superherodb.com/90-42112/,Flash,Wally West,Prime Earth,Solomon Grundy,Cyrus Gold,Prime Earth,100.0,0.0,0.0
Wonder Woman vs Jenny Quantum,https://www.superherodb.com/90-121813/,Wonder Woman,Diana Prince,Prime Earth,Jenny Quantum,NA,Prime Earth,0.0,100.0,0.0
Doctor Fate vs White Lantern,https://www.superherodb.com/90-234088/,Doctor Fate,Kent Nelson,Prime Earth,White Lantern,Kyle Rayner,Prime Earth,0.0,66.7,33.3
The Spectre vs White Lantern,https://www.superherodb.com/90-299831/,The Spectre,Aztar,Prime Earth,White Lantern,Kyle Rayner,Prime Earth,100.0,0.0,0.0
Superboy-Prime vs White Lantern,https://www.superherodb.com/90-297365/,Superboy-Prime,Kal-El,Prime Earth,White Lantern,Kyle Rayner,Prime Earth,0.0,80.0,20.0
The Joker vs Alfred Pennyworth,https://www.superherodb.com/90-12427/,The Joker,NA,Prime Earth,Alfred Pennyworth,Alfred Pennyworth,Prime Earth,100.0,0.0,0.0
The Flash vs Max Mercury,https://www.superherodb.com/90-70157/,The Flash,Jay Garrick,Prime Earth,Max Mercury,NA,Prime Earth,100.0,0.0,0.0
The Flash vs Sela Allen,https://www.superherodb.com/90-142271/,The Flash,Barry Allen,Prime Earth,Sela Allen,Sela Allen,Prime Earth,100.0,0.0,0.0
Supergirl vs Godspeed,https://www.superherodb.com/90-125428/,Supergirl,Kara Zor-El,Prime Earth,Godspeed,August Hart,Prime Earth,100.0,0.0,0.0
Superboy-Prime vs Goddess Of War,https://www.superherodb.com/90-457151/,Superboy-Prime,Kal-El,Prime Earth,Goddess Of War,Diana Prince,Prime Earth,0.0,100.0,0.0
The Flash vs Killer Frost,https://www.superherodb.com/90-597/,The Flash,Barry Allen,Prime Earth,Killer Frost,Crystal Frost,Prime Earth,100.0,0.0,0.0
Wonder Woman vs Hawkwoman,https://www.superherodb.com/90-3354/,Wonder Woman,Diana Prince,Prime Earth,Hawkwoman,Shayera Thal,Prime Earth,100.0,0.0,0.0
Aquaman vs Reverse Flash,https://www.superherodb.com/90-7006/,Aquaman,Arthur Curry,Prime Earth,Reverse Flash,Eobard Thawne,Prime Earth,0.0,100.0,0.0
Swamp Thing vs Superboy-Prime,https://www.superherodb.com/90-6829/,Swamp Thing,Alec Holland,Prime Earth,Superboy-Prime,Kal-El,Prime Earth,0.0,100.0,0.0
Robin vs Clayface,https://www.superherodb.com/90-184319/,Robin,Dick Grayson,Prime Earth,Clayface,Basil Karlo,Prime Earth,100.0,0.0,0.0
Hawkgirl vs Spoiler,https://www.superherodb.com/90-210445/,Hawkgirl,Kendra Saunders,Prime Earth,Spoiler,Stephanie Brown,Prime Earth,0.0,100.0,0.0
The Presence vs Black Lantern,https://www.superherodb.com/90-226472/,The Presence,The Presence,Prime Earth,Black Lantern,Crispus Allen,Prime Earth,0.0,100.0,0.0
Darkseid vs Zatanna (Supreme Sorceress),https://www.superherodb.com/90-265575/,Darkseid,Uxas,Prime Earth,Zatanna (Supreme Sorceress),Zatanna Zatara,Prime Earth,50.0,50.0,0.0
Imperiex vs Monitor,https://www.superherodb.com/90-496566/,Imperiex,Imperiex,Prime Earth,Monitor,Mar Novu,Prime Earth,0.0,100.0,0.0
The God Of Superheroes vs Primal Spectre,https://www.superherodb.com/90-504086/,The God Of Superheroes,Ahl,Prime Earth,Primal Spectre,Aztar,Prime Earth,50.0,50.0,0.0
Green Lantern vs Blue Beetle,https://www.superherodb.com/90-25317/,Green Lantern,Guy Gardner,Prime Earth,Blue Beetle,Jaime Reyes,Prime Earth,100.0,0.0,0.0
Cyborg vs Black Beetle,https://www.superherodb.com/90-55523/,Cyborg,Victor Stone,Prime Earth,Black Beetle,NA,Prime Earth,100.0,0.0,0.0
Robin vs Talia Al Ghul,https://www.superherodb.com/90-89568/,Robin,Damian Wayne,Prime Earth,Talia Al Ghul,Talia Al Ghul,Prime Earth,0.0,100.0,0.0
Miss Martian vs Etrigan,https://www.superherodb.com/90-103807/,Miss Martian,M'gann M'orzz,Prime Earth,Etrigan,Jason Blood,Prime Earth,0.0,100.0,0.0
Black Adam vs Wraith,https://www.superherodb.com/90-162362/,Black Adam,Teth-Adam,Prime Earth,Wraith,NA,Prime Earth,100.0,0.0,0.0
General Zod vs Superman Blue,https://www.superherodb.com/90-180585/,General Zod,Dru-Zod,Prime Earth,Superman Blue,Clark Kent,Prime Earth,100.0,0.0,0.0
Wonder Girl vs Tempest,https://www.superherodb.com/90-205992/,Wonder Girl,Cassandra Sandsmark,Prime Earth,Tempest,NA,Prime Earth,100.0,0.0,0.0
Mera vs Tempest,https://www.superherodb.com/90-252922/,Mera,Mera,Prime Earth,Tempest,NA,Prime Earth,100.0,0.0,0.0
Reverse Flash vs Enchantress,https://www.superherodb.com/90-46686/,Reverse Flash,Eobard Thawne,Prime Earth,Enchantress,June Moone,Prime Earth,100.0,0.0,0.0
Flash vs Parasite,https://www.superherodb.com/90-117897/,Flash,Wally West,Prime Earth,Parasite,Rudolph C. Jones,Prime Earth,100.0,0.0,0.0
Trigon vs Barbatos,https://www.superherodb.com/90-295821/,Trigon,NA,Prime Earth,Barbatos,Barbatos,Prime Earth,0.0,100.0,0.0
Cyborg Superman vs Mister Mxyzptlk,https://www.superherodb.com/90-557/,Cyborg Superman,Henry Henshaw,Prime Earth,Mister Mxyzptlk,Mr. Mxyzptlk,Prime Earth,0.0,100.0,0.0
Zoom vs Solomon Grundy,https://www.superherodb.com/90-1373/,Zoom,Hunter Zolomon,Prime Earth,Solomon Grundy,Cyrus Gold,Prime Earth,100.0,0.0,0.0
Reverse Flash vs Nightwing,https://www.superherodb.com/90-2775/,Reverse Flash,Eobard Thawne,Prime Earth,Nightwing,Dick Grayson,Prime Earth,100.0,0.0,0.0
Flash vs Zatanna,https://www.superherodb.com/90-5393/,Flash,Bartholomew Allen II,Prime Earth,Zatanna,Zatanna Zatara,Prime Earth,0.0,100.0,0.0
Nightwing vs Gorilla Grodd,https://www.superherodb.com/90-6577/,Nightwing,Dick Grayson,Prime Earth,Gorilla Grodd,Grodd,Prime Earth,0.0,100.0,0.0
Catwoman vs Bronze Tiger,https://www.superherodb.com/90-179754/,Catwoman,Selina Kyle,Prime Earth,Bronze Tiger,Ben Turner,Prime Earth,0.0,100.0,0.0
Batwoman vs White Lantern,https://www.superherodb.com/90-193619/,Batwoman,Kate Kane,Prime Earth,White Lantern,Hal Jordan,Prime Earth,0.0,100.0,0.0
Huntress vs Lucius Fox,https://www.superherodb.com/90-210433/,Huntress,Helena Rosa Bertinelli,Prime Earth,Lucius Fox,NA,Prime Earth,100.0,0.0,0.0
Huntress vs Ravager,https://www.superherodb.com/90-210432/,Huntress,Helena Rosa Bertinelli,Prime Earth,Ravager,Grant Wilson,Prime Earth,100.0,0.0,0.0
Nightwing vs Batman,https://www.superherodb.com/90-253881/,Nightwing,Dick Grayson,Prime Earth,Batman,Jason Todd,Prime Earth,33.3,66.7,0.0
Power Girl vs Flash,https://www.superherodb.com/90-22299/,Power Girl,Kara Zor-L,Prime Earth,Flash,Wally West,Prime Earth,33.3,66.7,0.0
Black Canary vs Solomon Grundy,https://www.superherodb.com/90-33665/,Black Canary,Dinah Laurel Lance,Prime Earth,Solomon Grundy,Cyrus Gold,Prime Earth,50.0,0.0,50.0
Firestorm vs Green Lantern,https://www.superherodb.com/90-52579/,Firestorm,Ronald Raymond,Prime Earth,Green Lantern,Alan Scott,Prime Earth,75.0,25.0,0.0
Green Lantern vs Firestorm,https://www.superherodb.com/90-72904/,Green Lantern,Guy Gardner,Prime Earth,Firestorm,Ronald Raymond,Prime Earth,0.0,100.0,0.0
Plastic Man vs Sinestro,https://www.superherodb.com/90-72473/,Plastic Man,Patrick O'Brian,Prime Earth,Sinestro,Thaal Sinestro,Prime Earth,100.0,0.0,0.0
Arsenal vs Robin,https://www.superherodb.com/90-65926/,Arsenal,Roy Harper,Prime Earth,Robin,Tim Drake,Prime Earth,0.0,100.0,0.0
Booster Gold vs Firestorm,https://www.superherodb.com/90-88325/,Booster Gold,Michael Carter,Prime Earth,Firestorm,Ronald Raymond,Prime Earth,0.0,100.0,0.0
Bizarro vs Red Tornado,https://www.superherodb.com/90-86848/,Bizarro,Bizarro,Prime Earth,Red Tornado,John Smith,Prime Earth,100.0,0.0,0.0
Lex Luthor vs Superboy,https://www.superherodb.com/90-83636/,Lex Luthor,Lex Luthor,Prime Earth,Superboy,Kon-El / Conner Kent,Prime Earth,0.0,100.0,0.0
Firestorm vs Green Lantern,https://www.superherodb.com/90-102958/,Firestorm,Ronald Raymond,Prime Earth,Green Lantern,Jessica Cruz,Prime Earth,100.0,0.0,0.0
Solomon Grundy vs Trigon,https://www.superherodb.com/90-102825/,Solomon Grundy,Cyrus Gold,Prime Earth,Trigon,NA,Prime Earth,0.0,100.0,0.0
Arsenal vs Batwoman,https://www.superherodb.com/90-115301/,Arsenal,Roy Harper,Prime Earth,Batwoman,Kate Kane,Prime Earth,0.0,100.0,0.0
Firestorm vs Green Lantern,https://www.superherodb.com/90-173575/,Firestorm,Ronald Raymond,Prime Earth,Green Lantern,Kyle Rayner,Prime Earth,0.0,100.0,0.0
Amanda Waller vs James Gordon,https://www.superherodb.com/90-171617/,Amanda Waller,Amanda Waller,Prime Earth,James Gordon,NA,Prime Earth,100.0,0.0,0.0
Superboy-Prime vs Imperiex,https://www.superherodb.com/90-235153/,Superboy-Prime,Kal-El,Prime Earth,Imperiex,Imperiex,Prime Earth,25.0,50.0,25.0
Krona vs Parallax,https://www.superherodb.com/90-270103/,Krona,Krona,Prime Earth,Parallax,Hal Jordan,Prime Earth,0.0,100.0,0.0
Power Girl vs Knockout,https://www.superherodb.com/90-403045/,Power Girl,Kara Zor-L,Prime Earth,Knockout,NA,Prime Earth,100.0,0.0,0.0
Blue Beetle vs Manhunter,https://www.superherodb.com/90-105322/,Blue Beetle,Jaime Reyes,Prime Earth,Manhunter,NA,Prime Earth,0.0,100.0,0.0
Black Adam vs Hellbat,https://www.superherodb.com/90-169966/,Black Adam,Teth-Adam,Prime Earth,Hellbat,Bruce Wayne,Prime Earth,0.0,100.0,0.0
Black Racer vs Superman Prime,https://www.superherodb.com/90-219489/,Black Racer,Barry Allen,Prime Earth,Superman Prime,Clark Kent,Prime Earth,66.7,33.3,0.0
Green Arrow vs Batman,https://www.superherodb.com/90-271135/,Green Arrow,Oliver Queen,Prime Earth,Batman,Jim Gordon,Prime Earth,0.0,100.0,0.0
Parallax vs White Lantern,https://www.superherodb.com/90-393402/,Parallax,Parallax,Prime Earth,White Lantern,Kyle Rayner,Prime Earth,0.0,100.0,0.0
Green Arrow vs The Creeper,https://www.superherodb.com/90-1122/,Green Arrow,Oliver Queen,Prime Earth,The Creeper,Jack Ryder,Prime Earth,0.0,100.0,0.0
The Flash vs Riddler,https://www.superherodb.com/90-3453/,The Flash,Barry Allen,Prime Earth,Riddler,Edward Nigma,Prime Earth,100.0,0.0,0.0
Beast Boy vs Batwoman,https://www.superherodb.com/90-6474/,Beast Boy,Garfield Logan,Prime Earth,Batwoman,Kate Kane,Prime Earth,100.0,0.0,0.0
Nightwing vs Jesse Quick,https://www.superherodb.com/90-189235/,Nightwing,Dick Grayson,Prime Earth,Jesse Quick,Jesse Chambers,Prime Earth,0.0,100.0,0.0
Deathstroke vs David Cain,https://www.superherodb.com/90-222137/,Deathstroke,Slade Wilson,Prime Earth,David Cain,David Cain,Prime Earth,100.0,0.0,0.0
Black Adam vs Atom Smasher,https://www.superherodb.com/90-242929/,Black Adam,Teth-Adam,Prime Earth,Atom Smasher,Al Rothstein,Prime Earth,100.0,0.0,0.0
Supergirl vs Zatanna (Supreme Sorceress),https://www.superherodb.com/90-259695/,Supergirl,Kara Zor-El,Prime Earth,Zatanna (Supreme Sorceress),Zatanna Zatara,Prime Earth,0.0,100.0,0.0
The Spectre vs Hecate,https://www.superherodb.com/90-286784/,The Spectre,Aztar,Prime Earth,Hecate,Hecate,Prime Earth,50.0,25.0,25.0
Robin vs Robin,https://www.superherodb.com/90-2141/,Robin,Damian Wayne,Prime Earth,Robin,Stephanie Brown,Prime Earth,100.0,0.0,0.0
The Flash vs Eradicator,https://www.superherodb.com/90-30155/,The Flash,Barry Allen,Prime Earth,Eradicator,Eradicator,Prime Earth,100.0,0.0,0.0
Steel vs Superboy,https://www.superherodb.com/90-81048/,Steel,John Irons,Prime Earth,Superboy,Kon-El / Conner Kent,Prime Earth,0.0,100.0,0.0
Hawkgirl vs Superboy,https://www.superherodb.com/90-129028/,Hawkgirl,Kendra Saunders,Prime Earth,Superboy,Kon-El / Conner Kent,Prime Earth,0.0,100.0,0.0
Big Barda vs Miss Martian,https://www.superherodb.com/90-153077/,Big Barda,Barda Free,Prime Earth,Miss Martian,M'gann M'orzz,Prime Earth,0.0,100.0,0.0
Brainiac vs Ares,https://www.superherodb.com/90-171418/,Brainiac,Vril Dox,Prime Earth,Ares,Ares,Prime Earth,0.0,100.0,0.0
Robin vs Batwoman,https://www.superherodb.com/90-165652/,Robin,Tim Drake,Prime Earth,Batwoman,Kate Kane,Prime Earth,100.0,0.0,0.0
Wonder Girl vs Cyborg,https://www.superherodb.com/90-194038/,Wonder Girl,Cassandra Sandsmark,Prime Earth,Cyborg,Victor Stone,Prime Earth,0.0,100.0,0.0
Raven vs Brother Blood,https://www.superherodb.com/90-187624/,Raven,Rachel Roth,Prime Earth,Brother Blood,Sebastian Blood,Prime Earth,100.0,0.0,0.0
Parallax vs Phantom Stranger,https://www.superherodb.com/90-244040/,Parallax,Parallax,Prime Earth,Phantom Stranger,NA,Prime Earth,25.0,75.0,0.0
Beast Boy vs Batman,https://www.superherodb.com/90-4946/,Beast Boy,Garfield Logan,Prime Earth,Batman,Dick Grayson,Prime Earth,100.0,0.0,0.0
Bane vs Azrael,https://www.superherodb.com/90-170070/,Bane,NA,Prime Earth,Azrael,Jean-Paul Valley,Prime Earth,100.0,0.0,0.0
Darkseid vs Goddess Of War,https://www.superherodb.com/90-218284/,Darkseid,Uxas,Prime Earth,Goddess Of War,Diana Prince,Prime Earth,75.0,25.0,0.0
Krypto vs Blue Beetle,https://www.superherodb.com/90-91149/,Krypto,Krypto the Superdog,Prime Earth,Blue Beetle,Jaime Reyes,Prime Earth,0.0,50.0,50.0
Cyborg vs Krypto,https://www.superherodb.com/90-107891/,Cyborg,Victor Stone,Prime Earth,Krypto,Krypto the Superdog,Prime Earth,0.0,100.0,0.0
Supergirl vs Green Lantern,https://www.superherodb.com/90-125425/,Supergirl,Kara Zor-El,Prime Earth,Green Lantern,Jessica Cruz,Prime Earth,50.0,0.0,50.0
Trigon vs Hellbat,https://www.superherodb.com/90-182505/,Trigon,NA,Prime Earth,Hellbat,Bruce Wayne,Prime Earth,100.0,0.0,0.0
Grail vs Wonder Woman (Witching Hour),https://www.superherodb.com/90-457353/,Grail,Grail,Prime Earth,Wonder Woman (Witching Hour),Diana Prince,Prime Earth,0.0,100.0,0.0
Martian Manhunter vs Saturn Girl,https://www.superherodb.com/90-19006/,Martian Manhunter,J'onn J'onzz,Prime Earth,Saturn Girl,Imra Ardeen,Prime Earth,100.0,0.0,0.0
Firestorm vs Mister Freeze,https://www.superherodb.com/90-37428/,Firestorm,Ronald Raymond,Prime Earth,Mister Freeze,Victor Fries,Prime Earth,100.0,0.0,0.0
Red Tornado vs Red Inferno,https://www.superherodb.com/90-18559/,Red Tornado,John Smith,Prime Earth,Red Inferno,NA,Prime Earth,100.0,0.0,0.0
Aquaman vs Booster Gold,https://www.superherodb.com/90-18475/,Aquaman,Arthur Curry,Prime Earth,Booster Gold,Michael Carter,Prime Earth,80.0,20.0,0.0
Wonder Woman vs Booster Gold,https://www.superherodb.com/90-29967/,Wonder Woman,Diana Prince,Prime Earth,Booster Gold,Michael Carter,Prime Earth,75.0,25.0,0.0
Aquaman vs Killer Frost,https://www.superherodb.com/90-29226/,Aquaman,Arthur Curry,Prime Earth,Killer Frost,Caitlin Snow,Prime Earth,66.7,33.3,0.0
Killer Croc vs Bizarro,https://www.superherodb.com/90-35675/,Killer Croc,Waylon Jones,Prime Earth,Bizarro,Bizarro,Prime Earth,25.0,75.0,0.0
Green Arrow vs Gorilla Grodd,https://www.superherodb.com/90-14738/,Green Arrow,Oliver Queen,Prime Earth,Gorilla Grodd,Grodd,Prime Earth,9.1,90.9,0.0
Wonder Woman vs Maxie Zeus,https://www.superherodb.com/90-18114/,Wonder Woman,Diana Prince,Prime Earth,Maxie Zeus,Maximillian Zeus,Prime Earth,100.0,0.0,0.0
Steel vs Lobo,https://www.superherodb.com/90-17351/,Steel,John Irons,Prime Earth,Lobo,Lobo,Prime Earth,0.0,100.0,0.0
Blue Beetle vs Vibe,https://www.superherodb.com/90-15980/,Blue Beetle,Jaime Reyes,Prime Earth,Vibe,Cisco Ramon,Prime Earth,50.0,50.0,0.0
Deathstroke vs Sportsmaster,https://www.superherodb.com/90-26547/,Deathstroke,Slade Wilson,Prime Earth,Sportsmaster,Lawrence Crock,Prime Earth,100.0,0.0,0.0
Green Lantern vs Static,https://www.superherodb.com/90-33726/,Green Lantern,Hal Jordan,Prime Earth,Static,Virgil Hawkins,Prime Earth,66.7,33.3,0.0
General Zod vs Sinestro,https://www.superherodb.com/90-5480/,General Zod,Dru-Zod,Prime Earth,Sinestro,Thaal Sinestro,Prime Earth,71.4,28.6,0.0
Supergirl vs Bizarro-Girl,https://www.superherodb.com/90-27186/,Supergirl,Kara Zor-El,Prime Earth,Bizarro-Girl,NA,Prime Earth,93.3,6.7,0.0
Zatanna vs Etrigan,https://www.superherodb.com/90-14457/,Zatanna,Zatanna Zatara,Prime Earth,Etrigan,Jason Blood,Prime Earth,25.0,50.0,25.0
Black Canary vs Amanda Waller,https://www.superherodb.com/90-11407/,Black Canary,Dinah Laurel Lance,Prime Earth,Amanda Waller,Amanda Waller,Prime Earth,100.0,0.0,0.0
Cyborg Superman vs Sinestro,https://www.superherodb.com/90-5890/,Cyborg Superman,Henry Henshaw,Prime Earth,Sinestro,Thaal Sinestro,Prime Earth,100.0,0.0,0.0
Green Lantern vs Giganta,https://www.superherodb.com/90-23399/,Green Lantern,Hal Jordan,Prime Earth,Giganta,Doris Zuel,Prime Earth,100.0,0.0,0.0
Green Arrow vs Black Spider,https://www.superherodb.com/90-20022/,Green Arrow,Oliver Queen,Prime Earth,Black Spider,Eric Needham,Prime Earth,100.0,0.0,0.0
Killer Croc vs Solomon Grundy,https://www.superherodb.com/90-1010/,Killer Croc,Waylon Jones,Prime Earth,Solomon Grundy,Cyrus Gold,Prime Earth,0.0,100.0,0.0
Supergirl vs Stargirl,https://www.superherodb.com/90-23510/,Supergirl,Kara Zor-El,Prime Earth,Stargirl,Courtney Whitmore,Prime Earth,100.0,0.0,0.0
Aquaman vs Kid Flash,https://www.superherodb.com/90-402300/,Aquaman,Arthur Curry,Prime Earth,Kid Flash,Wallace Rudolph West,Prime Earth,100.0,0.0,0.0
Harley Quinn vs Robin,https://www.superherodb.com/90-5301/,Harley Quinn,Harleen Quinzel,Prime Earth,Robin,Tim Drake,Prime Earth,33.3,66.7,0.0
Anarky vs The Joker,https://www.superherodb.com/90-408085/,Anarky,Lonnie Machin,Prime Earth,The Joker,NA,Prime Earth,0.0,100.0,0.0
Beast Boy vs General Zod,https://www.superherodb.com/90-705587/,Beast Boy,Garfield Logan,Prime Earth,General Zod,Dru-Zod,Prime Earth,0.0,100.0,0.0
Cosmic Armor Superman vs Pralaya (True Form),https://www.superherodb.com/90-707080/,Cosmic Armor Superman,Thought Robot,Prime Earth,Pralaya (True Form),Pralaya,Prime Earth,12.5,87.5,0.0
Martian Manhunter vs Maxwell Lord,https://www.superherodb.com/90-322359/,Martian Manhunter,J'onn J'onzz,Prime Earth,Maxwell Lord,NA,Prime Earth,100.0,0.0,0.0
Swamp Thing vs Black Hand,https://www.superherodb.com/90-435702/,Swamp Thing,Alec Holland,Prime Earth,Black Hand,William Hand,Prime Earth,62.5,37.5,0.0
Zatanna vs Merlin,https://www.superherodb.com/90-426565/,Zatanna,Zatanna Zatara,Prime Earth,Merlin,Myrddin Emrys,Prime Earth,25.0,75.0,0.0
Etrigan vs Merlin,https://www.superherodb.com/90-426168/,Etrigan,Jason Blood,Prime Earth,Merlin,Myrddin Emrys,Prime Earth,14.3,85.7,0.0
Bane vs Black Mask,https://www.superherodb.com/90-422894/,Bane,NA,Prime Earth,Black Mask,Jeremiah Arkham,Prime Earth,100.0,0.0,0.0
Batman vs Ultra-Humanite,https://www.superherodb.com/90-421525/,Batman,Bruce Wayne,Prime Earth,Ultra-Humanite,Gerard Shugel,Prime Earth,87.5,12.5,0.0
